Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Federico Barba,ITA,DF,Como,Serie A,31-068,1993,2.7,1,1,0,1,0,0,2,0.0,2,2,2,0,3,4,10,0
Valentín Barco,ARG,"DF,FW",Sevilla,La Liga,20-108,2004,3.1,15,9,8,3,4,12,15,80.0,3,0,0,0,2,17,5,0
Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,22-067,2002,7.8,10,5,5,3,2,1,10,10.0,9,9,0,9,4,14,2,0
Melvin Bard,FRA,"MF,DF",Nice,Ligue 1,24-002,2000,4.7,13,7,9,4,0,6,10,60.0,4,7,2,5,4,17,9,1
Nicolò Barella,ITA,MF,Inter,Serie A,27-275,1997,7.2,10,6,4,5,1,2,11,18.2,9,6,0,6,2,12,2,0
Gabriel Bares,SUI,MF,Montpellier,Ligue 1,24-071,2000,0.4,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,1,0
Ross Barkley,ENG,MF,Aston Villa,Premier League,30-339,1993,3.1,6,2,3,3,0,5,7,71.4,2,4,2,2,3,9,3,0
Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,26-171,1998,0.8,2,1,1,1,0,1,1,100.0,0,1,1,0,2,4,0,0
Harvey Barnes,ENG,FW,Newcastle Utd,Premier League,26-335,1997,5.4,6,4,3,2,1,2,2,100.0,0,2,0,2,4,10,4,0
Enzo Barrenechea,ARG,MF,Valencia,La Liga,23-170,2001,3.8,6,1,4,2,0,3,6,50.0,3,5,1,4,4,10,7,0
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,22-317,2001,4.5,8,7,1,5,2,1,7,14.3,6,5,0,5,5,13,9,0
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,21-146,2003,6.0,13,7,6,7,0,5,12,41.7,7,3,1,2,10,23,7,2
Thierno Barry,FRA,FW,Villarreal,La Liga,22-018,2002,7.7,1,0,0,1,0,1,3,33.3,2,4,0,4,0,1,4,0
Davide Bartesaghi,ITA,DF,Milan,Serie A,18-315,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marc Bartra,ESP,DF,Betis,La Liga,33-298,1991,4.9,4,3,4,0,0,2,3,66.7,1,8,5,3,5,9,27,0
Federico Baschirotto,ITA,DF,Lecce,Serie A,28-049,1996,11.0,12,9,10,2,0,8,10,80.0,2,18,15,3,11,23,43,0
Daniele Baselli,ITA,MF,Como,Serie A,32-241,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Calvin Bassey,NGA,DF,Fulham,Premier League,24-313,1999,10.0,11,8,8,3,0,2,4,50.0,2,17,10,7,4,15,33,1
Aboubacar Bassinga,CIV,MF,Las Palmas,La Liga,19-118,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,25-209,1999,8.5,12,7,5,6,1,6,10,60.0,4,5,2,3,9,21,11,1
Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,28-192,1996,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1
Dylan Batubinsika,COD,DF,Saint-Étienne,Ligue 1,28-267,1996,8.6,12,6,10,2,0,5,7,71.4,2,10,4,6,22,34,42,1
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,24-273,2000,4.9,11,6,4,6,1,7,11,63.6,4,8,2,6,5,16,26,1
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34-159,1990,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,25-099,1999,3.2,7,5,2,5,0,4,12,33.3,8,7,2,5,2,9,3,0
Rafael Bauza,ESP,MF,Espanyol,La Liga,19-283,2005,0.7,3,2,2,1,0,2,3,66.7,1,1,0,1,0,3,2,0
Adrian Beck,GER,"FW,MF",Heidenheim,Bundesliga,27-152,1997,3.4,12,5,8,4,0,3,10,30.0,7,13,0,13,4,16,8,0
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,29-273,1995,6.0,1,1,0,1,0,0,2,0.0,2,3,0,3,1,2,8,0
Timo Becker,GER,DF,Holstein Kiel,Bundesliga,27-228,1997,8.5,16,9,12,4,0,11,16,68.8,5,9,6,3,5,21,23,0
Jan Bednarek,POL,DF,Southampton,Premier League,28-210,1996,9.9,8,4,6,2,0,3,9,33.3,6,16,14,2,15,23,56,1
Donny van de Beek,NED,MF,Girona,La Liga,27-204,1997,5.0,8,3,4,2,2,3,8,37.5,5,7,1,6,3,11,7,0
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,33-279,1991,0.9,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Maximilian Beier,GER,"FW,MF",Dortmund,Bundesliga,22-022,2002,4.0,5,2,1,3,1,3,5,60.0,2,7,0,7,2,7,3,0
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,20-160,2004,9.7,18,14,6,8,4,7,7,100.0,0,9,4,5,5,23,9,0
Haris Belkebla,ALG,MF,Angers,Ligue 1,30-285,1994,5.0,9,7,7,2,0,3,8,37.5,5,7,1,6,5,14,11,1
Yassin Belkhdim,FRA,MF,Angers,Ligue 1,22-268,2002,5.0,24,12,12,8,4,10,19,52.6,9,7,2,5,7,31,10,0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,33-076,1991,2.8,5,2,3,2,0,1,3,33.3,2,4,4,0,10,15,22,0
Raoul Bellanova,ITA,DF,Torino,Serie A,24-175,2000,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
Raoul Bellanova,ITA,DF,Atalanta,Serie A,24-175,2000,6.3,6,4,1,4,1,3,4,75.0,1,4,1,3,6,12,6,0
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,26-134,1998,4.8,6,4,2,2,2,2,3,66.7,1,6,1,5,4,10,4,0
Héctor Bellerín,ESP,DF,Betis,La Liga,29-234,1995,5.8,12,7,6,4,2,9,16,56.3,7,4,3,1,6,18,18,0
Jude Bellingham,ENG,MF,Real Madrid,La Liga,21-132,2003,6.9,19,10,9,6,4,9,12,75.0,3,12,1,11,10,29,4,0
Jeanuël Belocian,FRA,DF,Leverkusen,Bundesliga,19-265,2005,0.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
Andrea Belotti,ITA,FW,Como,Serie A,30-324,1993,3.3,5,4,1,3,1,0,2,0.0,2,2,0,2,1,6,4,0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,25-279,1999,7.4,13,7,7,5,1,6,15,40.0,9,11,4,7,4,17,10,1
Lucas Beltrán,ARG,"MF,FW",Fiorentina,Serie A,23-224,2001,4.4,5,3,1,3,1,0,1,0.0,1,5,1,4,1,6,1,0
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,Ligue 1,19-266,2005,6.7,17,13,5,8,4,10,15,66.7,5,10,0,10,2,19,1,0
Carlos Benavídez,URU,MF,Alavés,La Liga,26-223,1998,2.6,5,3,2,2,1,0,3,0.0,3,1,1,0,5,10,3,1
Adrian Benedyczak,POL,FW,Parma,Serie A,23-350,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
László Bénes,SVK,"MF,FW",Union Berlin,Bundesliga,27-060,1997,1.8,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1,0
Iker Benito,ESP,"FW,MF",Osasuna,La Liga,22-090,2002,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,26-343,1997,0.6,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,29-090,1995,4.9,5,3,2,2,1,2,6,33.3,4,4,0,4,1,6,0,0
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,29-206,1995,5.0,9,3,6,2,1,3,8,37.5,5,14,2,12,6,15,8,1
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,27-136,1997,5.0,12,6,6,5,1,9,13,69.2,4,5,0,5,13,25,5,0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,20-350,2003,6.4,13,12,10,3,0,8,16,50.0,8,5,1,4,6,19,10,1
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,34-272,1990,8.1,14,8,10,3,1,8,14,57.1,6,9,2,7,8,22,22,1
Álex Berenguer,ESP,"FW,MF",Athletic Club,La Liga,29-127,1995,7.1,7,3,2,3,2,5,8,62.5,3,5,2,3,4,11,3,0
Sander Berge,NOR,MF,Fulham,Premier League,26-268,1998,4.8,13,7,6,5,2,4,7,57.1,3,9,4,5,10,23,5,0
Lucas Bergvall,SWE,"MF,FW",Tottenham,Premier League,18-280,2006,0.6,5,2,0,3,2,5,7,71.4,2,0,0,0,0,5,0,0
Medon Berisha,ALB,"MF,FW",Lecce,Serie A,21-018,2003,0.9,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,26-181,1998,3.0,1,1,1,0,0,0,3,0.0,3,1,0,1,0,1,3,0
Adrian Bernabe,ESP,MF,Parma,Serie A,23-166,2001,10.0,21,13,14,6,1,12,26,46.2,14,18,9,9,6,27,16,0
Marc Bernal,ESP,MF,Barcelona,La Liga,17-166,2007,2.7,8,6,2,5,1,7,8,87.5,1,5,1,4,1,9,4,0
Juan Bernat,ESP,"DF,MF",Villarreal,La Liga,31-252,1993,0.3,2,1,1,0,1,1,2,50.0,1,2,0,2,0,2,0,0
Alexander Bernhardsson,SWE,"DF,FW",Holstein Kiel,Bundesliga,26-061,1998,2.1,1,1,0,0,1,1,2,50.0,1,2,0,2,0,1,2,0
Victor Bernth Kristiansen,DEN,DF,Leicester City,Premier League,21-328,2002,8.5,29,22,20,8,1,14,22,63.6,8,16,6,10,12,41,24,0
Matúš Bero,SVK,MF,Bochum,Bundesliga,29-063,1995,6.2,11,6,5,2,4,5,16,31.3,11,14,2,12,2,13,6,1
Juan Berrocal,ESP,DF,Getafe,La Liga,25-188,1999,5.3,9,3,7,2,0,7,9,77.8,2,0,0,0,7,16,29,0
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,26-155,1998,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Beto,GNB,FW,Everton,Premier League,26-282,1998,1.0,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0
Sam Beukema,NED,DF,Bologna,Serie A,25-357,1998,9.5,12,5,5,6,1,3,9,33.3,6,9,6,3,6,18,23,0
Alessandro Bianco,ITA,MF,Monza,Serie A,22-038,2002,5.4,14,9,6,7,1,8,9,88.9,1,4,0,4,4,18,8,2
Alessandro Bianco,ITA,MF,Fiorentina,Serie A,22-038,2002,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Jaka Bijol,SVN,DF,Udinese,Serie A,25-277,1999,11.0,18,11,13,5,0,11,18,61.1,7,14,7,7,12,30,48,1
El Bilal Touré,MLI,"FW,MF",Stuttgart,Bundesliga,23-036,2001,3.2,3,1,1,1,1,3,3,100.0,0,1,0,1,0,3,1,0
Philip Billing,DEN,MF,Bournemouth,Premier League,28-150,1996,0.3,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,32-068,1992,4.8,4,4,1,3,0,2,7,28.6,5,2,0,2,4,8,11,0
Samuele Birindelli,ITA,DF,Monza,Serie A,25-112,1999,1.9,4,4,2,2,0,1,1,100.0,0,2,1,1,0,4,2,0
Tom Bischof,GER,MF,Hoffenheim,Bundesliga,19-133,2005,5.7,27,12,10,16,1,8,17,47.1,9,12,3,9,7,34,13,0
Yves Bissouma,MLI,MF,Tottenham,Premier League,28-070,1996,4.4,12,9,5,6,1,8,13,61.5,5,4,1,3,5,17,13,0
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,30-325,1993,3.0,1,0,0,1,0,1,4,25.0,3,4,0,4,4,5,4,0
Emmanuel Biumla,FRA,DF,Angers,Ligue 1,19-184,2005,7.1,13,6,9,4,0,8,13,61.5,5,10,4,6,6,19,33,0
Marco Bizot,NED,GK,Brest,Ligue 1,33-243,1991,10.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,9,0
Antonio Blanco,ESP,MF,Alavés,La Liga,24-108,2000,7.5,18,10,6,12,0,10,20,50.0,10,9,3,6,13,31,9,0
Ludovic Blas,FRA,"MF,FW",Rennes,Ligue 1,26-313,1997,9.6,7,6,2,3,2,6,13,46.2,7,8,2,6,3,10,2,0
Daley Blind,NED,DF,Girona,La Liga,34-244,1990,8.9,16,8,7,8,1,10,12,83.3,2,12,4,8,13,29,24,1
Myron Boadu,NED,FW,Bochum,Bundesliga,23-299,2001,3.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0
Augustine Boakye,GHA,"MF,FW",Saint-Étienne,Ligue 1,24-005,2000,2.2,3,1,1,2,0,2,6,33.3,4,0,0,0,3,6,2,0
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,24-056,2000,1.4,3,0,2,0,1,2,3,66.7,1,1,0,1,0,3,4,0
Jeremie Boga,CIV,"MF,FW",Nice,Ligue 1,27-310,1997,5.0,5,3,1,4,0,1,2,50.0,1,5,0,5,2,7,0,0
Lamare Bogarde,NED,DF,Aston Villa,Premier League,20-308,2004,1.9,8,4,2,5,1,5,9,55.6,4,1,0,1,1,9,4,0
Emil Bohinen,NOR,MF,Genoa,Serie A,25-241,1999,1.8,4,4,3,0,1,2,5,40.0,3,2,0,2,1,5,6,0
Adama Boiro,ESP,DF,Athletic Club,La Liga,22-139,2002,2.7,7,4,3,4,0,2,4,50.0,2,4,3,1,4,11,8,0
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,33-279,1991,1.0,4,0,3,1,0,3,3,100.0,0,3,1,2,1,5,8,0
Moïse Bombito,CAN,DF,Nice,Ligue 1,24-223,2000,7.7,9,8,6,3,0,6,8,75.0,2,9,5,4,7,16,41,1
Warren Bondo,FRA,MF,Monza,Serie A,21-054,2003,8.9,16,10,11,4,1,7,12,58.3,5,10,3,7,4,20,3,2
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,23-321,2000,7.2,4,3,0,3,1,2,2,100.0,0,1,0,1,0,4,4,0
Ange-Yoan Bonny,FRA,FW,Parma,Serie A,21-014,2003,9.0,10,6,1,7,2,1,5,20.0,4,4,0,4,0,10,4,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,25-231,1999,7.0,7,4,2,4,1,2,6,33.3,4,13,12,1,9,16,26,0
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,18-160,2006,0.1,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,17-037,2007,2.7,13,8,9,3,1,4,8,50.0,4,3,0,3,3,16,1,0
Badredine Bouanani,ALG,"FW,MF",Nice,Ligue 1,19-336,2004,2.9,0,0,0,0,0,0,2,0.0,2,3,0,3,3,3,0,0
Benjamin Bouchouari,MAR,MF,Saint-Étienne,Ligue 1,22-361,2001,2.4,6,5,2,1,3,4,12,33.3,8,2,0,2,2,8,3,1
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,25-046,1999,7.0,26,13,14,8,4,11,20,55.0,9,10,3,7,7,33,10,0
Carlo Boukhalfa,MAR,MF,St. Pauli,Bundesliga,25-189,1999,4.6,8,2,2,5,1,1,4,25.0,3,5,1,4,4,12,5,1
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,30-299,1994,0.9,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,1,0
Edoardo Bove,ITA,"MF,FW",Fiorentina,Serie A,22-176,2002,7.3,16,11,7,7,2,12,23,52.2,11,9,0,9,4,20,6,0
Jarrod Bowen,ENG,"FW,MF",West Ham,Premier League,27-324,1996,9.7,15,8,6,3,6,4,13,30.8,9,7,1,6,3,18,12,0
Enzo Boyomo,CMR,DF,Osasuna,La Liga,23-032,2001,9.0,20,14,15,4,1,8,9,88.9,1,13,8,5,11,31,40,0
Enzo Boyomo,CMR,DF,Valladolid,La Liga,23-032,2001,3.0,6,2,4,2,0,3,3,100.0,0,4,3,1,1,7,7,0
Domagoj Bradarić,CRO,DF,Hellas Verona,Serie A,24-334,1999,3.7,5,3,4,0,1,2,5,40.0,3,2,1,1,2,7,7,0
Conor Bradley,NIR,DF,Liverpool,Premier League,21-122,2003,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,5,0
Bilal Brahimi,ALG,MF,Nice,Ligue 1,24-239,2000,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Julian Brandt,GER,MF,Dortmund,Bundesliga,28-190,1996,8.2,8,3,4,3,1,5,9,55.6,4,3,0,3,2,10,4,0
Jarrad Branthwaite,ENG,DF,Everton,Premier League,22-134,2002,1.1,2,2,1,1,0,0,0,,0,1,0,1,3,5,7,0
Darko Brašanac,SRB,MF,Leganés,La Liga,32-270,1992,7.0,9,3,2,4,3,3,4,75.0,1,9,6,3,4,13,20,0
Lilian Brassier,FRA,DF,Marseille,Ligue 1,25-006,1999,6.3,6,5,6,0,0,3,4,75.0,1,6,2,4,4,10,23,0
Matthias Braunöder,AUT,MF,Como,Serie A,22-226,2002,2.9,10,4,6,3,1,7,11,63.6,4,1,0,1,2,12,4,1
Iker Bravo,ESP,"FW,MF",Udinese,Serie A,19-300,2005,2.1,4,3,1,3,0,1,2,50.0,1,0,0,0,0,4,1,0
James Bree,ENG,DF,Southampton,Premier League,27-028,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tim Breithaupt,GER,MF,Augsburg,Bundesliga,22-275,2002,1.3,1,1,0,1,0,0,4,0.0,4,1,0,1,2,3,0,0
Gleison Bremer,BRA,DF,Juventus,Serie A,27-235,1997,6.0,15,7,9,5,1,4,5,80.0,1,15,11,4,6,21,16,0
Brenner,BRA,"MF,FW",Udinese,Serie A,24-297,2000,4.3,6,4,2,3,1,3,8,37.5,5,4,0,4,1,7,6,0
Ben Brereton,CHI,FW,Southampton,Premier League,25-204,1999,4.3,2,2,0,1,1,1,8,12.5,7,2,1,1,0,2,3,0
Marco Brescianini,ITA,MF,Atalanta,Serie A,24-293,2000,4.2,2,1,1,1,0,1,2,50.0,1,5,1,4,0,2,2,0
Maximilian Breunig,GER,"FW,MF",Heidenheim,Bundesliga,24-086,2000,2.9,4,3,1,2,1,3,4,75.0,1,5,2,3,1,5,3,0
David Brooks,WAL,"FW,MF",Bournemouth,Premier League,27-123,1997,0.4,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0
Moritz Broschinski,GER,"FW,MF",Bochum,Bundesliga,24-046,2000,5.3,9,6,4,3,2,1,8,12.5,7,7,0,7,0,9,4,0
Nathaniel Brown,GER,DF,Eint Frankfurt,Bundesliga,21-145,2003,1.1,2,2,1,1,0,2,3,66.7,1,1,0,1,1,3,9,0
Jacob Bruun Larsen,DEN,"DF,FW",Hoffenheim,Bundesliga,26-050,1998,1.3,1,0,1,0,0,1,3,33.3,2,3,0,3,1,2,1,0
Ante Budimir,CRO,FW,Osasuna,La Liga,33-109,1991,9.5,7,2,1,6,0,1,3,33.3,2,8,1,7,1,8,6,0
Emi Buendía,ARG,"MF,FW",Aston Villa,Premier League,27-319,1996,0.3,2,2,1,1,0,0,2,0.0,2,2,0,2,0,2,0,0
Santiago Bueno,URU,DF,Wolves,Premier League,25-365,1998,3.9,8,5,4,4,0,6,8,75.0,2,10,7,3,4,12,16,0
Marius Bülter,GER,FW,Hoffenheim,Bundesliga,31-224,1993,7.2,6,6,1,4,1,6,8,75.0,2,2,1,1,1,7,4,0
Facundo Buonanotte,ARG,"MF,FW",Leicester City,Premier League,19-321,2004,7.1,21,8,6,8,7,9,27,33.3,18,16,4,12,4,25,7,0
Alessandro Buongiorno,ITA,DF,Napoli,Serie A,25-155,1999,10.0,20,13,14,6,0,15,16,93.8,1,18,11,7,14,34,25,0
Cameron Burgess,AUS,DF,Ipswich Town,Premier League,29-018,1995,3.0,2,2,2,0,0,0,0,,0,4,3,1,3,5,21,0
Jonathan Burkardt,GER,FW,Mainz 05,Bundesliga,24-120,2000,7.7,2,2,1,1,0,1,3,33.3,2,2,1,1,0,2,8,0
Oliver Burke,SCO,"MF,DF",Werder Bremen,Bundesliga,27-215,1997,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Dan Burn,ENG,DF,Newcastle Utd,Premier League,32-183,1992,10.0,9,4,7,2,0,6,12,50.0,6,8,6,2,8,17,43,1
Wes Burns,WAL,FW,Ipswich Town,Premier League,29-351,1994,4.5,5,5,0,4,1,2,5,40.0,3,3,0,3,3,8,4,2
Marnon Busch,GER,DF,Heidenheim,Bundesliga,29-336,1994,3.6,6,4,4,2,0,6,9,66.7,3,5,4,1,1,7,18,1
Gianluca Busio,USA,MF,Venezia,Serie A,22-164,2002,6.6,8,4,6,1,1,5,9,55.6,4,6,2,4,2,10,13,0
Aurélio Buta,POR,DF,Reims,Ligue 1,27-272,1997,6.4,16,8,11,4,1,10,17,58.8,7,1,0,1,7,23,16,0
Marcin Bułka,POL,GK,Nice,Ligue 1,25-035,1999,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
Pau Cabanes,ESP,MF,Villarreal,La Liga,19-265,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rémy Cabella,FRA,"MF,FW",Lille,Ligue 1,34-245,1990,3.2,11,7,1,7,3,7,11,63.6,4,2,0,2,4,15,0,0
Leandro Cabrera,URU,DF,Espanyol,La Liga,33-144,1991,7.0,13,8,9,4,0,6,9,66.7,3,9,6,3,9,22,39,1
Liberato Cacace,NZL,"DF,MF",Empoli,Serie A,24-042,2000,2.2,2,2,1,1,0,1,3,33.3,2,5,2,3,0,2,11,0
Anthony Caci,FRA,DF,Mainz 05,Bundesliga,27-130,1997,8.1,9,5,3,4,2,4,9,44.4,5,9,2,7,7,16,19,1
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,Ligue 1,27-228,1997,6.1,6,5,3,2,1,2,11,18.2,9,3,1,2,6,12,2,0
Moisés Caicedo,ECU,MF,Chelsea,Premier League,23-006,2001,9.8,35,22,15,17,3,22,33,66.7,11,13,3,10,17,52,14,0
Tom Cairney,SCO,MF,Fulham,Premier League,33-293,1991,1.3,3,1,1,0,2,1,2,50.0,1,1,0,1,2,5,0,0
Jens Cajuste,SWE,MF,Ipswich Town,Premier League,25-090,1999,2.0,4,2,0,3,1,2,2,100.0,0,4,1,3,2,6,4,0
Davide Calabria,ITA,DF,Milan,Serie A,27-338,1996,1.7,4,2,4,0,0,3,5,60.0,2,0,0,0,3,7,4,0
Riccardo Calafiori,ITA,DF,Arsenal,Premier League,22-173,2002,4.3,12,9,7,4,1,10,16,62.5,6,8,3,5,4,16,13,0
Luca Caldirola,ITA,DF,Monza,Serie A,33-281,1991,3.1,3,2,2,1,0,1,2,50.0,1,4,4,0,2,5,13,0
Fernando Calero,ESP,DF,Espanyol,La Liga,29-055,1995,2.1,4,2,4,0,0,1,2,50.0,1,3,3,0,5,9,20,0
Duje Ćaleta-Car,CRO,DF,Lyon,Ligue 1,28-052,1996,9.0,12,7,7,5,0,6,9,66.7,3,18,14,4,12,24,45,0
Hakan Çalhanoğlu,TUR,MF,Inter,Serie A,30-274,1994,5.4,14,7,1,6,7,6,9,66.7,3,2,2,0,3,17,5,0
Dominic Calvert-Lewin,ENG,FW,Everton,Premier League,27-237,1997,9.2,4,3,1,2,1,0,1,0.0,1,3,1,2,4,8,11,0
Drissa Camara,CIV,"FW,MF",Parma,Serie A,22-264,2002,0.8,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0
Issiaga Camara,GUI,MF,Nice,Ligue 1,19-280,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Lamine Camara,SEN,MF,Monaco,Ligue 1,20-312,2004,7.4,28,20,11,12,5,11,21,52.4,10,15,4,11,13,41,4,0
Mahdi Camara,FRA,MF,Brest,Ligue 1,26-131,1998,7.7,24,12,3,14,7,7,13,53.8,6,15,1,14,10,34,10,0
Francesco Camarda,ITA,FW,Milan,Serie A,16-243,2008,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eduardo Camavinga,FRA,MF,Real Madrid,La Liga,21-364,2002,2.3,8,6,2,5,1,5,8,62.5,3,3,1,2,2,10,2,0
Nicolò Cambiaghi,ITA,FW,Bologna,Serie A,23-316,2000,0.2,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Andrea Cambiaso,ITA,"DF,FW",Juventus,Serie A,24-262,2000,10.0,17,12,9,5,3,11,18,61.1,7,5,1,4,5,22,14,1
Axel Camblan,FRA,"MF,FW",Brest,Ligue 1,21-070,2003,0.3,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0
Sergio Camello,ESP,FW,Rayo Vallecano,La Liga,23-272,2001,6.8,5,0,1,4,0,0,0,,0,4,1,3,3,8,11,0
José Campaña,ESP,MF,Las Palmas,La Liga,31-161,1993,4.3,8,7,2,5,1,5,8,62.5,3,2,0,2,13,21,7,1
Cole Campbell,ISL,"FW,MF",Dortmund,Bundesliga,18-262,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emre Can,GER,"MF,DF",Dortmund,Bundesliga,30-301,1994,6.3,17,9,10,6,1,6,12,50.0,6,7,4,3,3,20,17,3
Peio Canales,ESP,MF,Athletic Club,La Liga,19-296,2005,0.2,1,1,0,0,1,0,0,,0,0,0,0,1,2,1,0
Matteo Cancellieri,ITA,"FW,MF",Parma,Serie A,22-270,2002,3.6,4,3,4,0,0,1,5,20.0,4,1,0,1,3,7,8,0
Antonio Candela,ITA,DF,Venezia,Serie A,24-195,2000,7.4,16,11,8,4,4,10,15,66.7,5,5,4,1,4,20,11,1
Sergi Canós,ESP,MF,Valencia,La Liga,27-280,1997,2.0,6,4,0,3,3,3,6,50.0,3,2,0,2,2,8,1,0
Jaydee Canvot,FRA,DF,Toulouse,Ligue 1,18-102,2006,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Pierrick Capelle,FRA,MF,Angers,Ligue 1,37-207,1987,2.9,11,7,4,5,2,3,7,42.9,4,1,1,0,4,15,0,1
Gianluca Caprari,ITA,MF,Monza,Serie A,31-101,1993,4.1,8,5,3,4,1,1,4,25.0,3,5,0,5,2,10,1,0
Elia Caprile,ITA,GK,Napoli,Serie A,23-075,2001,3.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Francesco Caputo,ITA,FW,Empoli,Serie A,37-094,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxence Caqueret,FRA,MF,Lyon,Ligue 1,24-267,2000,6.3,19,10,5,10,4,3,19,15.8,16,12,2,10,7,26,2,0
Andrea Carboni,ITA,DF,Monza,Serie A,23-278,2001,7.7,19,11,12,7,0,12,22,54.5,10,12,4,8,9,28,35,1
Franco Carboni,ITA,DF,Venezia,Serie A,21-218,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Valentin Carboni,ARG,"MF,FW",Marseille,Ligue 1,19-248,2005,1.1,2,2,0,1,1,0,1,0.0,1,1,0,1,1,3,1,0
